client_id,birth_dt,reg_dttm,purchase_id,purchase_dt,purchase_amt
826867,24Jul1992,"14Feb2019 15:05:21,000",,,
826868,31Mar1997,"14Feb2019 11:42:15,000",1218492483,19Feb2019,5000
826871,10Mar1993,"14Feb2019 18:45:44,000",,,
826876,01Feb1987,"14Feb2019 21:11:56,000",,,
826877,25Nov1988,"14Feb2019 9:51:32,000",1252289485,12Mar2019,4000
826879,20Jan1999,"14Feb2019 17:50:06,000",1254068621,13Mar2019,2500
826879,20Jan1999,"14Feb2019 17:50:06,000",1294798911,04Apr2019,4000
826882,28Dec1996,"14Feb2019 13:40:42,000",1222747187,21Feb2019,5000
826882,28Dec1996,"14Feb2019 13:40:42,000",1260875975,18Mar2019,500
826883,11Mar1990,"14Feb2019 11:26:45,000",,,
826884,06Nov1994,"14Feb2019 14:30:57,000",,,
826886,17May1998,"14Feb2019 18:11:37,000",,,
826890,14Apr1995,"14Feb2019 12:28:59,000",,,
826891,18Nov1983,"14Feb2019 10:27:25,000",,,
826904,23Jul1996,"14Feb2019 11:38:28,000",1240233927,05Mar2019,500
826906,10Aug1996,"15Feb2019 13:13:26,000",1281489734,28Mar2019,5000
826908,07May1978,"15Feb2019 10:50:36,000",,,
826916,05Dec1970,"15Feb2019 10:33:44,000",1217447842,19Feb2019,2500
826932,16Oct2000,"15Feb2019 13:15:07,000",1226986931,24Feb2019,4000
826932,16Oct2000,"15Feb2019 13:15:07,000",1236593686,01Mar2019,6000
826933,11Jul1997,"15Feb2019 10:50:18,000",,,
826934,21Sep2000,"15Feb2019 16:09:21,000",1216449832,19Feb2019,1000
826939,05Jan1999,"15Feb2019 11:46:37,000",,,
826941,10Oct1980,"15Feb2019 16:46:27,000",1271059270,22Mar2019,3500
826944,27Jan1982,"15Feb2019 10:42:41,000",1229182918,25Feb2019,4500
826944,27Jan1982,"15Feb2019 10:42:41,000",1269361986,22Mar2019,500
826944,27Jan1982,"15Feb2019 10:42:41,000",1293980815,04Apr2019,500
826948,07Mar1959,"15Feb2019 11:25:04,000",,,
826949,02Jul1992,"15Feb2019 11:50:45,000",1260095770,17Mar2019,5500
826957,06Jul1986,"15Feb2019 14:20:48,000",,,
826960,10Sep1976,"15Feb2019 22:51:32,000",1229704686,26Feb2019,4500
826960,10Sep1976,"15Feb2019 22:51:32,000",1291611713,03Apr2019,500
826967,28Oct1986,"15Feb2019 16:30:55,000",1243463659,06Mar2019,3000
826971,01May1997,"15Feb2019 12:49:54,000",,,
826973,04Mar1996,"15Feb2019 11:19:11,000",,,
826976,01May1981,"15Feb2019 13:13:19,000",1224809722,23Feb2019,4500
826976,01May1981,"15Feb2019 13:13:19,000",1266957149,20Mar2019,2500
826984,20Jun1994,"15Feb2019 10:33:39,000",,,
827004,09Oct1986,"15Feb2019 15:51:50,000",,,
827012,20Feb1998,"15Feb2019 18:55:46,000",1279639606,27Mar2019,5000
827026,13Jul1992,"15Feb2019 13:12:57,000",,,
827035,05Apr1998,"15Feb2019 13:30:55,000",1216646621,18Feb2019,5500
827035,05Apr1998,"15Feb2019 13:30:55,000",1261351213,17Mar2019,4000
827041,28Feb1985,"15Feb2019 13:09:26,000",1217769302,20Feb2019,500
827041,28Feb1985,"15Feb2019 13:09:26,000",1241825336,05Mar2019,4500
827043,10Aug1992,"15Feb2019 15:53:53,000",,,
827068,29Dec1967,"15Feb2019 17:05:59,000",,,
827071,14Apr1998,"15Feb2019 15:51:49,000",1215778557,18Feb2019,4500
827071,14Apr1998,"15Feb2019 15:51:49,000",1255641836,14Mar2019,500
827072,24Dec1979,"15Feb2019 16:45:51,000",,,
827077,16Jul1997,"15Feb2019 10:16:24,000",1216352650,18Feb2019,3500
827078,12Jan1991,"15Feb2019 10:54:13,000",,,
827079,17Mar1992,"15Feb2019 14:23:03,000",,,
827083,24Jul2000,"15Feb2019 18:27:13,000",,,
827086,29Sep1992,"15Feb2019 17:15:48,000",,,
827101,22Oct1984,"15Feb2019 13:18:37,000",,,
827108,14Jul1986,"15Feb2019 16:23:20,000",,,
827125,04Dec1994,"15Feb2019 15:47:59,000",1232201919,27Feb2019,4500
827126,16Nov1975,"15Feb2019 13:40:47,000",,,
827129,06Sep1986,"15Feb2019 18:30:24,000",,,
827155,11Feb1977,"16Feb2019 19:30:06,000",,,
827170,05Dec1997,"16Feb2019 22:59:49,000",,,
827177,01Sep1958,"16Feb2019 14:35:06,000",1283589036,29Mar2019,3000
827177,01Sep1958,"16Feb2019 14:35:06,000",1292772959,04Apr2019,500
827181,07Feb1995,"16Feb2019 18:01:56,000",1224077739,22Feb2019,2500
827181,07Feb1995,"16Feb2019 18:01:56,000",1266449381,20Mar2019,5000
827217,09Sep1992,"17Feb2019 12:31:56,000",,,
827239,13Jan1977,"17Feb2019 14:40:09,000",1271225918,22Mar2019,4500
827260,24Jan1991,"17Feb2019 16:01:59,000",,,
827273,24Jan1982,"17Feb2019 8:55:09,000",1246539544,07Mar2019,500
827292,23Sep1982,"17Feb2019 11:00:09,000",1278271243,27Mar2019,500
827294,02Oct1969,"17Feb2019 19:20:09,000",1285226856,31Mar2019,500
827295,10Oct1983,"17Feb2019 18:20:09,000",1296694377,06Apr2019,500
827307,11Oct1985,"17Feb2019 14:49:37,000",,,
827316,15Mar1997,"18Feb2019 12:35:08,000",1280271496,27Mar2019,4000
827317,08Jan1990,"18Feb2019 12:35:04,000",1278539278,26Mar2019,5000
827318,27Apr1996,"18Feb2019 12:35:00,000",,,
827319,28Sep1996,"18Feb2019 12:35:02,000",,,
827330,22Mar2000,"18Feb2019 16:31:59,000",1228067469,26Feb2019,500
827330,22Mar2000,"18Feb2019 16:31:59,000",1262233709,18Mar2019,4500
827333,31Mar1995,"18Feb2019 12:37:08,000",1223196215,21Feb2019,2500
827333,31Mar1995,"18Feb2019 12:37:08,000",1234564964,01Mar2019,500
827335,14May2000,"18Feb2019 17:28:38,000",,,
827343,11Nov1999,"18Feb2019 13:57:29,000",1226171351,24Feb2019,4000
827345,12Feb1996,"18Feb2019 8:46:19,000",,,
827349,12Sep2000,"18Feb2019 11:37:04,000",,,
827356,01Mar1989,"18Feb2019 11:45:12,000",,,
827357,30May1968,"18Feb2019 14:55:12,000",,,
827369,01May1998,"18Feb2019 8:58:50,000",,,
827370,01Feb2000,"18Feb2019 10:52:00,000",1229288439,25Feb2019,3000
827370,01Feb2000,"18Feb2019 10:52:00,000",1247351341,09Mar2019,3000
827372,25Jul1998,"18Feb2019 9:20:11,000",1220883117,20Feb2019,2500
827373,03Oct1974,"18Feb2019 15:25:22,000",,,
827375,07Jan1984,"18Feb2019 10:37:02,000",,,
827376,26Jul1964,"18Feb2019 12:18:02,000",1220827517,20Feb2019,3000
827395,23Apr2000,"18Feb2019 20:45:14,000",,,
827401,22Feb2000,"18Feb2019 12:20:42,000",,,
827403,22Jan1977,"18Feb2019 8:15:10,000",,,
827405,08Jan1969,"18Feb2019 19:17:00,000",,,
827406,25Oct1995,"18Feb2019 12:01:14,000",1224032818,22Feb2019,3500
827417,18May2000,"18Feb2019 17:49:58,000",1229973111,26Feb2019,5000
827419,16Nov1986,"18Feb2019 9:01:15,000",,,
827420,26Nov1998,"18Feb2019 19:22:00,000",1284819344,30Mar2019,1500
827421,16Feb2001,"18Feb2019 15:02:08,000",1245427344,07Mar2019,4500
827425,24Sep1967,"18Feb2019 21:24:17,000",,,
827436,09Apr1980,"18Feb2019 16:27:02,000",,,
827439,30Jan1966,"18Feb2019 13:23:39,000",,,
827442,29Apr1977,"18Feb2019 13:57:13,000",1217486556,19Feb2019,4000
827446,18Aug1999,"18Feb2019 15:06:48,000",,,
827449,08Jul1999,"18Feb2019 11:46:51,000",1220797060,20Feb2019,4500
827449,08Jul1999,"18Feb2019 11:46:51,000",1268081022,20Mar2019,5000
827459,17Mar1995,"18Feb2019 13:22:26,000",1251883389,12Mar2019,4000
827475,23Sep1988,"18Feb2019 8:58:20,000",,,
827477,02Jul1996,"18Feb2019 17:45:32,000",,,
827484,25Nov1989,"18Feb2019 13:57:22,000",,,
827493,12Jun1999,"18Feb2019 12:51:13,000",1243849751,07Mar2019,6000
827500,07Jan1963,"18Feb2019 10:34:35,000",1235333394,28Feb2019,4000
827500,07Jan1963,"18Feb2019 10:34:35,000",1265082047,20Mar2019,500
827510,23Dec1990,"18Feb2019 10:53:55,000",,,
827515,06Jan2000,"18Feb2019 17:29:57,000",1225159733,23Feb2019,4000
827515,06Jan2000,"18Feb2019 17:29:57,000",1244595400,08Mar2019,4500
827517,08Jan2000,"18Feb2019 13:21:59,000",,,
827519,08Feb1988,"18Feb2019 16:59:06,000",,,
827520,26May1989,"18Feb2019 15:12:34,000",,,
827531,27Oct1983,"18Feb2019 13:15:12,000",1271880158,23Mar2019,5000
827535,14Jun1958,"18Feb2019 10:37:07,000",,,
827538,20May1991,"18Feb2019 14:40:14,000",,,
827549,19Jan1997,"18Feb2019 20:10:12,000",1252557403,13Mar2019,1000
827549,19Jan1997,"18Feb2019 20:10:12,000",1299258391,07Apr2019,5000
827559,30Jul1981,"18Feb2019 10:15:23,000",1228507521,26Feb2019,500
827559,30Jul1981,"18Feb2019 10:15:23,000",1280566029,27Mar2019,5000
827559,30Jul1981,"18Feb2019 10:15:23,000",1299674770,08Apr2019,500
827564,24Nov1999,"18Feb2019 10:53:15,000",1219958757,20Feb2019,4000
827564,24Nov1999,"18Feb2019 10:53:15,000",1257071505,14Mar2019,2500
827570,17May1971,"18Feb2019 15:37:02,000",,,
827572,20Jun2000,"18Feb2019 21:22:44,000",,,
827582,26Apr1995,"19Feb2019 8:46:44,000",,,
827593,25Jun1996,"19Feb2019 17:55:01,000",1231111495,26Feb2019,5000
827601,17Mar1996,"19Feb2019 19:37:17,000",1249090940,10Mar2019,3500
827610,15May1995,"19Feb2019 22:46:44,000",,,
827612,20Jun1988,"19Feb2019 15:21:05,000",,,
827624,27May1986,"19Feb2019 21:59:14,000",1237642885,03Mar2019,4500
827626,24Oct1970,"19Feb2019 18:32:04,000",1242259268,05Mar2019,3500
827631,21Oct1996,"19Feb2019 10:23:38,000",1241889141,05Mar2019,3000
827641,11Oct1998,"19Feb2019 12:27:23,000",,,
827647,02Oct2000,"19Feb2019 15:59:19,000",1226867390,25Feb2019,1500
827647,02Oct2000,"19Feb2019 15:59:19,000",1234624458,01Mar2019,500
827654,06Jun1982,"19Feb2019 14:22:02,000",1228468687,25Feb2019,2500
827654,06Jun1982,"19Feb2019 14:22:02,000",1244231023,08Mar2019,5500
827656,10Apr1961,"19Feb2019 17:56:03,000",,,
827663,12Dec2000,"19Feb2019 16:17:08,000",1218074178,20Feb2019,500
827664,22Apr1997,"19Feb2019 12:51:21,000",1216997267,19Feb2019,500
827686,27Nov1998,"19Feb2019 12:04:09,000",,,
827706,26Aug1987,"19Feb2019 21:47:04,000",1246035649,07Mar2019,500
827707,06Feb1995,"19Feb2019 18:29:48,000",,,
827710,04May1982,"19Feb2019 14:07:02,000",,,
827711,24Mar2000,"19Feb2019 14:16:58,000",1245917664,08Mar2019,6000
827711,24Mar2000,"19Feb2019 14:16:58,000",1286560559,01Apr2019,500
827712,04Jan1991,"19Feb2019 14:39:58,000",1227399827,24Feb2019,4500
827729,17Feb1997,"19Feb2019 9:21:53,000",1266673492,20Mar2019,4500
827733,04May2000,"19Feb2019 10:15:21,000",1299588838,08Apr2019,500
827737,22Jan1990,"19Feb2019 10:35:53,000",1258226211,15Mar2019,4500
827749,04Jan1993,"19Feb2019 12:04:12,000",,,
827751,05Jul1999,"19Feb2019 15:33:16,000",1242460963,05Mar2019,5000
827760,23Jul1996,"19Feb2019 22:47:03,000",1241755691,05Mar2019,5000
827763,15Jan1988,"19Feb2019 11:10:14,000",,,
827770,07May1977,"19Feb2019 20:25:15,000",1265759372,20Mar2019,500
827780,02Aug1992,"19Feb2019 14:58:14,000",,,
827789,17Nov1987,"19Feb2019 17:52:04,000",1247076465,09Mar2019,4500
827795,29Mar1993,"19Feb2019 14:58:17,000",,,
827798,30Oct1992,"19Feb2019 18:15:25,000",1280488479,27Mar2019,5000
827807,10Sep1998,"19Feb2019 12:52:55,000",,,
827809,17Apr1990,"19Feb2019 20:07:05,000",1288457752,01Apr2019,5000
827818,08May1997,"19Feb2019 10:17:44,000",,,
827827,17May1997,"19Feb2019 9:31:30,000",1286622058,31Mar2019,5500
827827,17May1997,"19Feb2019 9:31:30,000",1299334204,08Apr2019,2000
827843,28Sep1973,"19Feb2019 15:44:49,000",1228004683,26Feb2019,500
827849,07Jun1989,"20Feb2019 1:07:05,000",1259117229,15Mar2019,7000
827855,01Jul1987,"20Feb2019 9:47:07,000",,,
827860,20Feb1993,"20Feb2019 11:30:02,000",1228468098,26Feb2019,500
827864,23Jun2000,"20Feb2019 14:42:28,000",1268800940,21Mar2019,4500
827873,15Jul1979,"20Feb2019 11:50:17,000",,,
827875,25Jan2001,"20Feb2019 12:16:24,000",1223731906,21Feb2019,3000
827875,25Jan2001,"20Feb2019 12:16:24,000",1284380470,29Mar2019,4500
827878,05Dec1980,"20Feb2019 13:52:10,000",,,
827887,12Oct1992,"20Feb2019 9:43:10,000",,,
827896,22Dec1987,"20Feb2019 11:39:18,000",,,
827904,13Jan1989,"20Feb2019 15:32:09,000",,,
827907,17May1995,"20Feb2019 12:16:16,000",,,
827918,11Sep1984,"20Feb2019 11:18:07,000",,,
827921,05Jul1970,"20Feb2019 11:47:18,000",1247909572,11Mar2019,500
827926,05Feb1976,"20Feb2019 12:02:26,000",,,
827927,15Feb1990,"20Feb2019 14:52:06,000",,,
827930,29Mar1998,"20Feb2019 12:16:29,000",1275682138,25Mar2019,4500
827945,23Mar1982,"20Feb2019 12:16:27,000",,,
827973,30Jan1978,"20Feb2019 14:57:06,000",,,
827983,22Jun1989,"20Feb2019 9:52:20,000",1252526629,12Mar2019,2000
827983,22Jun1989,"20Feb2019 9:52:20,000",1293257994,03Apr2019,4500
827984,18Jun1978,"20Feb2019 14:07:10,000",1267118052,20Mar2019,2500
827991,09Jun1991,"20Feb2019 14:32:09,000",1285087404,30Mar2019,5500
827991,09Jun1991,"20Feb2019 14:32:09,000",1297331381,06Apr2019,500
828011,07Aug1986,"20Feb2019 12:25:22,000",1277310127,26Mar2019,4500
828015,05Nov1978,"20Feb2019 11:43:47,000",,,
828023,03Oct1988,"20Feb2019 18:06:47,000",,,
828024,31Aug1997,"20Feb2019 17:35:06,000",,,
828031,08Jan1982,"20Feb2019 19:12:08,000",,,
828063,08Oct1997,"20Feb2019 18:37:37,000",,,
828076,26Apr1980,"20Feb2019 23:05:00,000",,,
828103,10Jan1985,"20Feb2019 23:57:06,000",1283186884,28Mar2019,4500
828123,30Jan1996,"20Feb2019 18:30:42,000",,,
828132,05Oct2000,"20Feb2019 18:35:57,000",,,
828134,10Feb1997,"20Feb2019 18:32:32,000",,,
828164,30Dec1997,"21Feb2019 10:19:20,000",,,
828172,18Jun1995,"21Feb2019 10:42:09,000",1267074340,20Mar2019,2500
828174,06Jan1992,"21Feb2019 15:49:18,000",1232791204,27Feb2019,3000
828175,29Dec1982,"21Feb2019 12:22:27,000",1222525782,22Feb2019,500
828175,29Dec1982,"21Feb2019 12:22:27,000",1241452062,06Mar2019,500
828176,16Aug1999,"21Feb2019 10:46:16,000",1250035970,11Mar2019,5500
828176,16Aug1999,"21Feb2019 10:46:16,000",1290060220,02Apr2019,3500
828184,01Jan1992,"21Feb2019 12:00:28,000",,,
828189,17Jun1992,"21Feb2019 13:53:10,000",,,
828192,14May1991,"21Feb2019 9:46:58,000",,,
828193,17Jul1985,"21Feb2019 11:27:08,000",1250238057,11Mar2019,2000
828197,15Sep1998,"21Feb2019 12:01:48,000",1225326744,23Feb2019,6000
828226,22Jun1994,"21Feb2019 15:57:55,000",,,
828241,17Nov1986,"21Feb2019 13:53:28,000",,,
828248,13Apr1995,"21Feb2019 11:14:11,000",,,
828251,02Oct1997,"21Feb2019 11:49:26,000",,,
828258,11May1977,"21Feb2019 13:52:49,000",,,
828260,23Jan1992,"21Feb2019 10:10:20,000",1268283553,20Mar2019,3000
828262,26Jul1995,"21Feb2019 15:57:05,000",,,
828265,07Jan2000,"21Feb2019 14:51:18,000",,,
828280,18Apr1983,"21Feb2019 14:52:12,000",,,
828286,27Sep1984,"21Feb2019 9:49:40,000",,,
828287,02Apr1968,"21Feb2019 11:17:10,000",,,
828290,21May1995,"21Feb2019 15:47:54,000",,,
828300,29Apr1993,"21Feb2019 14:04:50,000",1254182787,13Mar2019,5000
828307,25Jan1999,"21Feb2019 15:15:55,000",,,
828309,18Jun1993,"21Feb2019 13:51:46,000",1231715041,27Feb2019,500
828322,14Feb1980,"21Feb2019 14:16:33,000",,,
828330,10Dec1978,"21Feb2019 11:12:57,000",1234608669,28Feb2019,2500
828332,06Dec1997,"21Feb2019 16:02:41,000",,,
828352,09Apr1998,"21Feb2019 11:47:13,000",,,
828353,16Jun1996,"21Feb2019 13:53:48,000",1281493129,28Mar2019,5500
828353,16Jun1996,"21Feb2019 13:53:48,000",1292210268,02Apr2019,7000
828354,26Jul1996,"21Feb2019 11:55:48,000",,,
828355,16Jun1987,"21Feb2019 10:37:08,000",1249310108,10Mar2019,4500
828360,09Mar1985,"21Feb2019 22:27:12,000",1297918651,06Apr2019,4500
828361,28Nov1987,"21Feb2019 17:24:22,000",1250709663,11Mar2019,3500
828364,11Jan1971,"21Feb2019 18:42:09,000",1259309581,16Mar2019,3000
828415,06Apr1999,"22Feb2019 13:08:06,000",1235306147,28Feb2019,2500
828415,06Apr1999,"22Feb2019 13:08:06,000",1256337772,15Mar2019,500
828425,18Jul1969,"22Feb2019 14:17:28,000",,,
828436,23Jun1974,"22Feb2019 12:19:09,000",,,
828445,12Dec1995,"22Feb2019 10:17:54,000",,,
828447,24Aug1986,"22Feb2019 12:19:10,000",1229658354,26Feb2019,2500
828447,24Aug1986,"22Feb2019 12:19:10,000",1280427636,27Mar2019,3000
828451,24Jan2001,"22Feb2019 15:53:02,000",1230192364,27Feb2019,1500
828455,16Apr2000,"22Feb2019 13:05:01,000",,,
828456,25Feb1999,"22Feb2019 10:17:44,000",1253972387,14Mar2019,500
828457,28Oct1998,"22Feb2019 14:55:14,000",,,
828462,12Jun1978,"22Feb2019 15:47:42,000",,,
828474,08Dec1981,"22Feb2019 10:43:13,000",1232480770,27Feb2019,5500
828474,08Dec1981,"22Feb2019 10:43:13,000",1247763092,10Mar2019,4000
828477,20Apr1997,"22Feb2019 11:40:59,000",1224172801,22Feb2019,4000
828487,13Sep1996,"22Feb2019 12:24:12,000",,,
828489,06Aug1979,"22Feb2019 12:22:15,000",,,
828497,20Sep1992,"22Feb2019 10:39:44,000",,,
828500,06May2000,"22Feb2019 15:32:12,000",1240526334,04Mar2019,3500
828501,20Nov1988,"22Feb2019 15:34:37,000",1280101957,27Mar2019,3500
828501,20Nov1988,"22Feb2019 15:34:37,000",1295372367,04Apr2019,4000
828507,10Dec1990,"22Feb2019 12:07:13,000",,,
828508,31Mar1974,"22Feb2019 13:08:23,000",,,
828509,24May1993,"22Feb2019 13:16:46,000",1224023300,22Feb2019,5000
828513,26Nov1996,"22Feb2019 10:54:13,000",,,
828519,26Oct1981,"22Feb2019 12:36:43,000",1231932168,27Feb2019,2500
828519,26Oct1981,"22Feb2019 12:36:43,000",1239876035,04Mar2019,4000
828525,18Feb1998,"22Feb2019 11:21:08,000",1289250682,01Apr2019,4500
828526,04Feb1992,"22Feb2019 12:22:13,000",,,
828548,10Sep2000,"22Feb2019 20:28:58,000",1229097679,26Feb2019,500
828548,10Sep2000,"22Feb2019 20:28:58,000",1235762058,01Mar2019,500
828554,24Jul1969,"22Feb2019 16:48:59,000",1252494061,12Mar2019,3000
828557,18Mar2000,"22Feb2019 21:03:37,000",1233028604,28Feb2019,2000
828557,18Mar2000,"22Feb2019 21:03:37,000",1257946238,14Mar2019,4000
828563,18Feb2001,"22Feb2019 17:59:58,000",,,
828570,15Jul2000,"22Feb2019 20:25:53,000",1232099201,27Feb2019,5000
828573,28Oct1993,"22Feb2019 16:55:54,000",1240914042,04Mar2019,3500
828575,22Oct1999,"22Feb2019 18:37:12,000",1247261519,10Mar2019,500
828575,22Oct1999,"22Feb2019 18:37:12,000",1297744184,06Apr2019,4500
828581,04Dec1998,"22Feb2019 20:30:59,000",1280453638,27Mar2019,5500
828588,04Sep1997,"22Feb2019 21:06:44,000",,,
828593,12May1981,"22Feb2019 22:14:54,000",,,
828602,24Nov1992,"22Feb2019 19:20:23,000",,,
828603,27Dec1981,"22Feb2019 22:22:28,000",1228657270,25Feb2019,4500
828619,25Apr1984,"22Feb2019 19:22:21,000",,,
828627,05Jan1999,"22Feb2019 21:05:38,000",,,
828632,07Nov1981,"22Feb2019 17:08:32,000",,,
828639,11Apr1979,"23Feb2019 8:57:18,000",,,
828652,26Jan1977,"23Feb2019 13:42:18,000",,,
828656,08Dec1998,"23Feb2019 13:32:16,000",,,
828660,24Jul1989,"23Feb2019 13:47:19,000",,,
828665,27Mar1969,"23Feb2019 15:07:19,000",,,
828712,05Feb1987,"24Feb2019 15:17:21,000",1287177109,01Apr2019,1000
828733,25Dec1996,"24Feb2019 10:22:18,000",,,
828743,04Sep1972,"24Feb2019 19:42:21,000",,,
828767,24Sep1973,"24Feb2019 17:37:21,000",,,
828779,21Jul1993,"25Feb2019 11:43:21,000",,,
828787,23Apr1996,"25Feb2019 12:27:26,000",,,
828789,23Apr1999,"25Feb2019 10:02:56,000",,,
828790,05Jan1996,"25Feb2019 13:28:04,000",,,
828794,19Feb1968,"25Feb2019 12:52:24,000",,,
828795,03Apr1980,"25Feb2019 14:42:21,000",,,
828798,06Jul1985,"25Feb2019 17:32:21,000",1264384819,19Mar2019,5000
828800,27Dec1980,"25Feb2019 9:22:56,000",,,
828802,05Aug1962,"25Feb2019 17:45:39,000",,,
828814,23Dec2000,"25Feb2019 10:27:42,000",1262046488,18Mar2019,3500
828829,07Jan1981,"25Feb2019 9:59:35,000",,,
828830,26Mar1981,"25Feb2019 10:51:56,000",,,
828834,05Jun1994,"25Feb2019 17:55:34,000",1254859870,14Mar2019,500
828836,10Aug1990,"25Feb2019 14:13:35,000",,,
828848,07Jul1990,"25Feb2019 18:47:20,000",,,
828854,27Sep1986,"25Feb2019 14:38:02,000",,,
828858,03Nov1998,"25Feb2019 10:27:31,000",1229628543,26Feb2019,3500
828864,22Mar2000,"25Feb2019 12:47:58,000",,,
828867,31Mar1998,"25Feb2019 14:44:35,000",1231185321,26Feb2019,3500
828867,31Mar1998,"25Feb2019 14:44:35,000",1243255638,05Mar2019,3500
828875,07Oct1980,"25Feb2019 15:47:21,000",,,
828877,12Oct1982,"25Feb2019 15:46:02,000",1278891697,26Mar2019,5000
828885,14Jul1973,"25Feb2019 12:42:12,000",1246815934,09Mar2019,3500
828886,31Jan2001,"25Feb2019 12:07:33,000",1238123208,04Mar2019,1500
828895,29Jun2000,"25Feb2019 14:09:01,000",,,
828896,07Nov1997,"25Feb2019 14:48:11,000",,,
828906,20Jun1999,"25Feb2019 15:08:15,000",,,
828918,26Jan1978,"25Feb2019 11:55:24,000",,,
828920,02Aug2000,"25Feb2019 8:58:23,000",,,
828925,23Jan2001,"25Feb2019 17:02:12,000",1255361326,13Mar2019,5500
828946,10Apr1986,"25Feb2019 17:50:46,000",,,
828948,03Mar1997,"25Feb2019 15:08:21,000",1279162829,27Mar2019,4000
828948,03Mar1997,"25Feb2019 15:08:21,000",1288555120,01Apr2019,4500
828954,18Aug1980,"25Feb2019 7:42:23,000",,,
828972,13Jan1996,"25Feb2019 20:41:46,000",1228109962,25Feb2019,5000
828976,30Dec1971,"25Feb2019 22:22:21,000",1285847788,31Mar2019,3000
828977,16Jan2001,"25Feb2019 20:41:31,000",1277364016,27Mar2019,500
828980,30Jan1998,"25Feb2019 20:42:27,000",,,
828984,09Mar1999,"25Feb2019 21:19:25,000",1258471339,16Mar2019,1500
828991,24Aug2000,"25Feb2019 20:43:26,000",1261573473,18Mar2019,1500
828997,03Oct1997,"26Feb2019 12:46:59,000",1248907374,11Mar2019,500
829007,06Feb2000,"26Feb2019 13:22:12,000",1262443466,18Mar2019,5000
829019,29Nov1997,"26Feb2019 15:20:18,000",,,
829027,05Jun1998,"26Feb2019 11:07:15,000",1253293931,13Mar2019,1500
829027,05Jun1998,"26Feb2019 11:07:15,000",1296555848,05Apr2019,4000
829031,22Jul1996,"26Feb2019 9:57:35,000",1231576504,27Feb2019,500
829034,22Dec1994,"26Feb2019 9:33:24,000",1266917940,20Mar2019,3500
829044,25Aug1981,"26Feb2019 9:57:29,000",,,
829054,06Aug1991,"26Feb2019 12:19:31,000",1235319897,28Feb2019,4500
829057,07Apr1994,"26Feb2019 12:09:52,000",1252682544,12Mar2019,5000
829059,08Jan1998,"26Feb2019 10:52:12,000",1268049577,20Mar2019,5000
829063,22Jan1999,"26Feb2019 11:32:47,000",1235960175,01Mar2019,5000
829070,18Dec2000,"26Feb2019 12:24:54,000",,,
829083,11Sep1993,"26Feb2019 9:09:55,000",,,
829086,31Jan1992,"26Feb2019 10:27:16,000",1235502281,28Feb2019,3000
829094,23May1996,"26Feb2019 12:27:29,000",,,
829095,29Aug1995,"26Feb2019 12:16:29,000",,,
829100,06Jan1993,"26Feb2019 10:27:06,000",1233956045,28Feb2019,500
829100,06Jan1993,"26Feb2019 10:27:06,000",1255676505,13Mar2019,3000
829106,14Mar1988,"26Feb2019 14:48:45,000",,,
829128,30May1993,"26Feb2019 10:45:25,000",,,
829142,26Sep1992,"26Feb2019 16:02:14,000",,,
829160,18Jul1993,"26Feb2019 15:55:35,000",,,
829161,21Mar1997,"26Feb2019 10:27:19,000",,,
829166,04Jul2000,"26Feb2019 12:48:15,000",,,
829170,09May1986,"26Feb2019 11:47:23,000",,,
829191,25Mar1997,"26Feb2019 16:17:59,000",,,
829197,03Jan1993,"26Feb2019 17:37:24,000",,,
829202,13Apr1974,"26Feb2019 16:47:04,000",,,
829225,17Apr1968,"26Feb2019 17:12:24,000",1255703717,14Mar2019,500
829266,27Nov1973,"27Feb2019 14:43:34,000",1232758760,28Feb2019,500
829271,02May1998,"27Feb2019 12:23:57,000",1244851276,07Mar2019,5500
829286,11Feb2001,"27Feb2019 14:19:57,000",,,
829301,22Sep1996,"27Feb2019 12:51:53,000",1273040920,25Mar2019,1000
829301,22Sep1996,"27Feb2019 12:51:53,000",1299358312,07Apr2019,4000
829310,20Jan1997,"27Feb2019 13:08:35,000",1299333647,07Apr2019,4000
829319,20Jan1999,"27Feb2019 11:21:54,000",1262138097,18Mar2019,4000
829328,12Sep1995,"27Feb2019 11:13:43,000",1279192599,27Mar2019,4000
829328,12Sep1995,"27Feb2019 11:13:43,000",1295792621,04Apr2019,5000
829345,23Mar1978,"27Feb2019 9:52:33,000",1281632503,28Mar2019,5000
829348,13Sep1992,"27Feb2019 17:02:32,000",1259329803,16Mar2019,4500
829353,17Aug1995,"27Feb2019 15:52:28,000",1243097148,06Mar2019,1000
829357,24Jan1996,"27Feb2019 13:57:27,000",1234592585,28Feb2019,4000
829357,24Jan1996,"27Feb2019 13:57:27,000",1297175834,05Apr2019,5000
829363,18Nov1982,"27Feb2019 12:21:21,000",,,
829373,10Jun1995,"27Feb2019 12:51:48,000",1254818611,13Mar2019,4000
829381,23Mar2000,"27Feb2019 10:49:40,000",,,
829383,26Jan1996,"27Feb2019 12:22:19,000",1254107054,13Mar2019,4500
829384,30May1996,"27Feb2019 10:49:44,000",,,
829388,21Oct1995,"27Feb2019 11:52:51,000",,,
829398,19Apr1998,"27Feb2019 12:13:47,000",1261791286,17Mar2019,2500
829398,19Apr1998,"27Feb2019 12:13:47,000",1296849805,05Apr2019,4000
829414,27Sep1998,"27Feb2019 12:21:44,000",1242611285,05Mar2019,3500
